# Dataset "Data 0" exported from GenX on Thu Jan 17 11:25:38 2019
# Column lables:
# x	I_simulated	I	error(I)
1.159999999999999920e+00 1.942251122646599076e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.163999999999999924e+00 1.111631512688190780e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.167999999999999927e+00 5.267245813940696543e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.171999999999999931e+00 1.865980934795552916e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.175999999999999934e+00 7.184932218486621489e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.179999999999999938e+00 1.485469212901829505e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.183999999999999941e+00 3.728140679123822458e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.187999999999999945e+00 6.956003379980037931e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.191999999999999948e+00 1.067235174686642602e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.195999999999999952e+00 1.441428395221681631e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e+00 1.778473035563235983e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.203999999999999959e+00 2.047502979519295299e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.207999999999999963e+00 2.227753196379644873e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.211999999999999966e+00 2.308856532712724816e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.215999999999999970e+00 2.290282333414050530e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.219999999999999973e+00 2.180075223145844752e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.223999999999999977e+00 1.993085647457212535e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.227999999999999980e+00 1.748897486091679132e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.231999999999999984e+00 1.469653894428979196e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.235999999999999988e+00 1.177963305016430703e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.239999999999999991e+00 8.950367969014464840e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.243999999999999995e+00 6.391697923966556752e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.247999999999999998e+00 4.246393090060317384e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.252000000000000002e+00 2.610465623116342004e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.256000000000000005e+00 1.530968368768035798e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000009e+00 1.007767306902169560e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.264000000000000012e+00 9.986478328857343207e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.268000000000000016e+00 1.426958680644211174e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.272000000000000020e+00 2.190924713681574875e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.276000000000000023e+00 3.173762900375896807e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000027e+00 4.253801273339619744e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.284000000000000030e+00 5.313912204818067164e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.288000000000000034e+00 6.249711655117082243e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.292000000000000037e+00 6.976128907750401165e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.296000000000000041e+00 7.432102896477943638e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000044e+00 7.583301149915644868e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.304000000000000048e+00 7.422878972796763983e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.308000000000000052e+00 6.970396679921752648e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.312000000000000055e+00 6.269091433473150134e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.316000000000000059e+00 5.381759577870898361e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000062e+00 4.385548529217933220e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.324000000000000066e+00 3.365987629499960729e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.328000000000000069e+00 2.410607621060047542e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.332000000000000073e+00 1.602509990201699059e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.336000000000000076e+00 1.014250316018107734e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000080e+00 7.023924482161645516e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.344000000000000083e+00 7.030702718513061611e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.348000000000000087e+00 1.028858006180391689e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.352000000000000091e+00 1.667195770511550903e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.356000000000000094e+00 2.580543005812258839e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000098e+00 3.708338581356028925e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.364000000000000101e+00 4.970735700552419322e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.368000000000000105e+00 6.273957269981866327e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.372000000000000108e+00 7.516990870131259937e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.376000000000000112e+00 8.599221498547447674e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000115e+00 9.428495681950804482e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.384000000000000119e+00 9.929033410098368816e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.388000000000000123e+00 1.004856473739483504e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.392000000000000126e+00 9.764073858388457006e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.396000000000000130e+00 9.085589897867407791e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e+00 8.057571510493485563e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.404000000000000137e+00 6.757588097145194640e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.408000000000000140e+00 5.292195767416647373e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.411999999999999922e+00 3.790128407924514862e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.415999999999999925e+00 2.393156865243133450e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.419999999999999929e+00 1.245193139477043016e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.423999999999999932e+00 4.804112165627797383e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.427999999999999936e+00 2.113019160378445825e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.431999999999999940e+00 5.176585710511401816e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.435999999999999943e+00 1.437490584139644331e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.439999999999999947e+00 2.960776113364805138e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.443999999999999950e+00 5.026793862842854723e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.447999999999999954e+00 7.525525602404450464e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.451999999999999957e+00 1.030331173542852261e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.455999999999999961e+00 1.317259474822058286e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.459999999999999964e+00 1.592522738311497033e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.463999999999999968e+00 1.834848412649516154e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.467999999999999972e+00 2.024262627526623364e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.471999999999999975e+00 2.143865990562877878e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.475999999999999979e+00 2.181481484944178110e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.479999999999999982e+00 2.131027652196403998e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.483999999999999986e+00 1.993482788282404067e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.487999999999999989e+00 1.777330341337368127e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.491999999999999993e+00 1.498410875458289888e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.495999999999999996e+00 1.179149747544361938e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+00 8.471791067122829593e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.504000000000000004e+00 5.334243728520111683e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.508000000000000007e+00 2.697749260053167739e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.512000000000000011e+00 8.650209433023564893e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.516000000000000014e+00 9.620556477713135079e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.520000000000000018e+00 5.840837481581494005e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.524000000000000021e+00 2.433033422830562799e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.528000000000000025e+00 5.643776931946503428e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.532000000000000028e+00 1.010559537793278699e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.536000000000000032e+00 1.559719303156879313e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000036e+00 2.179676253104303703e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.544000000000000039e+00 2.830108420978813782e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.548000000000000043e+00 3.465274580923651589e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.552000000000000046e+00 4.037385213962408552e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.556000000000000050e+00 4.500396706610849409e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.560000000000000053e+00 4.813954556854621505e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.564000000000000057e+00 4.947181441737760017e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.568000000000000060e+00 4.881997613155726829e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.572000000000000064e+00 4.615675787130316186e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.576000000000000068e+00 4.162370560677186300e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000071e+00 3.553422075565645737e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.584000000000000075e+00 2.836312410554706238e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.588000000000000078e+00 2.072246944987053100e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.592000000000000082e+00 1.332436326824501429e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.596000000000000085e+00 6.932611213809753412e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000089e+00 2.306031211109420159e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.604000000000000092e+00 1.371641506112255929e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.608000000000000096e+00 9.907932525943517380e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.612000000000000099e+00 5.247076049190083471e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.616000000000000103e+00 1.305413888413321755e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.620000000000000107e+00 2.429464880907628629e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.624000000000000110e+00 3.857016080045367582e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.628000000000000114e+00 5.520597515393205028e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.632000000000000117e+00 7.327790197186409170e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.636000000000000121e+00 9.166081667996053405e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000124e+00 1.090973195216866616e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.644000000000000128e+00 1.242833032082031521e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.648000000000000131e+00 1.359658959066842570e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.652000000000000135e+00 1.430481694561576162e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.656000000000000139e+00 1.446942454200703197e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000142e+00 1.404280268748181416e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.664000000000000146e+00 1.302187415785079115e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.668000000000000149e+00 1.145467979466025920e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.671999999999999931e+00 9.444411922698730567e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.675999999999999934e+00 7.150412449500061609e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.679999999999999938e+00 4.785786099951057078e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.683999999999999941e+00 2.611445187007241831e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.687999999999999945e+00 9.265983719608834207e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.691999999999999948e+00 5.591695505582644606e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.695999999999999952e+00 3.338489867206465884e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.699999999999999956e+00 2.086789228346687180e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.703999999999999959e+00 5.614031751699201595e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.707999999999999963e+00 1.116860788445048517e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.711999999999999966e+00 1.893922043136589926e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.715999999999999970e+00 2.903450389832681888e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.719999999999999973e+00 4.147075582261949660e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.723999999999999977e+00 5.616409403351094003e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.727999999999999980e+00 7.292771058327446147e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.731999999999999984e+00 9.147454087179169441e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.735999999999999988e+00 1.114252824854580597e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.739999999999999991e+00 1.323213239488990611e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.743999999999999995e+00 1.536418187127366886e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.747999999999999998e+00 1.748238958108092045e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.752000000000000002e+00 1.952848542608016588e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.756000000000000005e+00 2.144451470002223595e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.760000000000000009e+00 2.317510114875846391e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.764000000000000012e+00 2.466957270922168211e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.768000000000000016e+00 2.588386475381671686e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.772000000000000020e+00 2.678213431459913058e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.776000000000000023e+00 2.733803697580546033e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.780000000000000027e+00 2.753563434891175693e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.784000000000000030e+00 2.736991356402919406e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.788000000000000034e+00 2.684691111001493574e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.792000000000000037e+00 2.598344235701292165e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.796000000000000041e+00 2.480644631449939463e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000044e+00 2.335196383243268864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.804000000000000048e+00 2.166377756875379271e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.808000000000000052e+00 1.979175419732830815e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.812000000000000055e+00 1.778994344347443329e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.816000000000000059e+00 1.571450379369665473e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.820000000000000062e+00 1.362153960596474561e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.824000000000000066e+00 1.156494678629946433e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.828000000000000069e+00 9.594371914759484282e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.832000000000000073e+00 7.753390607770950516e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.836000000000000076e+00 6.078003532382659016e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.840000000000000080e+00 4.595532384458094095e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.844000000000000083e+00 3.323974071119142632e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.848000000000000087e+00 2.271841274472526876e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.852000000000000091e+00 1.438484455804411432e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.856000000000000094e+00 8.148576328991290413e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.860000000000000098e+00 3.846613275271643074e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.864000000000000101e+00 1.257737526618260700e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.868000000000000105e+00 1.186742358880731016e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.872000000000000108e+00 1.410359392250456623e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.876000000000000112e+00 1.028007617957578417e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.880000000000000115e+00 2.489845833094775428e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.884000000000000119e+00 4.257429296431435028e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.888000000000000123e+00 6.093294008251089232e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.892000000000000126e+00 7.799793605925837677e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.896000000000000130e+00 9.224228249107050640e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000133e+00 1.026097107273979533e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.904000000000000137e+00 1.085078222095873113e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.908000000000000140e+00 1.097763261666354897e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.912000000000000144e+00 1.066346133994552784e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.916000000000000147e+00 9.961361652364609121e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.920000000000000151e+00 8.947731825369037439e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.923999999999999932e+00 7.713938754600624002e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.927999999999999936e+00 6.358025834527599373e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.931999999999999940e+00 4.976953209218555347e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.935999999999999943e+00 3.659790724857656542e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.939999999999999947e+00 2.482195432286814826e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.943999999999999950e+00 1.502401577046432607e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.947999999999999954e+00 7.588383201942781972e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.951999999999999957e+00 2.693765747314907761e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.955999999999999961e+00 3.209922791128357413e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.959999999999999964e+00 2.739603792383127599e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.963999999999999968e+00 2.211117295495802909e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.967999999999999972e+00 5.684274319022783977e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.971999999999999975e+00 1.018133497939676855e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.975999999999999979e+00 1.516955506524123975e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.979999999999999982e+00 2.013622394798532530e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.983999999999999986e+00 2.462412111844446768e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.987999999999999989e+00 2.825970788171609598e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.991999999999999993e+00 3.077270573526037756e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.995999999999999996e+00 3.200643440331915330e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.191898248793697212e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.004000000000000004e+00 3.057591794859044489e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.008000000000000007e+00 2.813577852714133618e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.012000000000000011e+00 2.482998763377670037e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.016000000000000014e+00 2.093910267218657563e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.020000000000000018e+00 1.676741358956920325e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.024000000000000021e+00 1.261787236340391756e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.028000000000000025e+00 8.769160996910056315e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.032000000000000028e+00 5.456416437237003234e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.036000000000000032e+00 2.856752653977701921e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.040000000000000036e+00 1.080285038312131084e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.044000000000000039e+00 1.669052007197604218e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.048000000000000043e+00 8.861014259818775827e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.052000000000000046e+00 7.567909553318228824e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.056000000000000050e+00 2.033559733589590667e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.060000000000000053e+00 3.745959113948638895e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.064000000000000057e+00 5.701768109945965488e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.068000000000000060e+00 7.705593178820166413e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.072000000000000064e+00 9.574008780998886881e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.076000000000000068e+00 1.114867390965997414e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.080000000000000071e+00 1.230658146597956790e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.084000000000000075e+00 1.296687365213371299e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.088000000000000078e+00 1.309395489882779072e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.092000000000000082e+00 1.269693069930449413e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.096000000000000085e+00 1.182567448928089346e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000089e+00 1.056405704650656191e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.104000000000000092e+00 9.021049667772048221e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.108000000000000096e+00 7.320524367114059875e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.112000000000000099e+00 5.590617459477088819e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.116000000000000103e+00 3.953498253812695422e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.120000000000000107e+00 2.516298129911012988e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.124000000000000110e+00 1.363817182478270799e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.128000000000000114e+00 5.534493608207047689e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.132000000000000117e+00 1.125682627576205021e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.136000000000000121e+00 3.841099649383070917e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.140000000000000124e+00 3.003029056477322370e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.144000000000000128e+00 8.438958691455256684e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.148000000000000131e+00 1.596958987158646757e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.152000000000000135e+00 2.476170848165123385e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.156000000000000139e+00 3.394321354498488049e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.160000000000000142e+00 4.267338315815052843e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.164000000000000146e+00 5.020605962627163263e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.168000000000000149e+00 5.594132220372009681e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.172000000000000153e+00 5.946239608015559260e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.176000000000000156e+00 6.055590035975377887e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.180000000000000160e+00 5.921495039675639681e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.184000000000000163e+00 5.562598885292326133e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.188000000000000167e+00 5.014142450845755392e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.192000000000000171e+00 4.324112557424827371e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.196000000000000174e+00 3.548648547820138025e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000178e+00 2.747112038528520109e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.204000000000000181e+00 1.977226271497987359e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.208000000000000185e+00 1.290660341512592883e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.212000000000000188e+00 7.293750782899806407e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.216000000000000192e+00 3.229677042609673685e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.220000000000000195e+00 8.715906227641140509e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.224000000000000199e+00 2.346835951233787121e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.228000000000000203e+00 1.200241277442529908e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.232000000000000206e+00 3.533739066980965145e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.236000000000000210e+00 6.910852315723954090e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.240000000000000213e+00 1.094881394823036192e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.244000000000000217e+00 1.524029763237053149e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.248000000000000220e+00 1.938698737903893314e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.252000000000000224e+00 2.303020366852571727e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.256000000000000227e+00 2.587636059290447481e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.260000000000000231e+00 2.771558348892213137e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.264000000000000234e+00 2.843246839002797072e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.268000000000000238e+00 2.800865534277643785e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.272000000000000242e+00 2.651755979256776943e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.276000000000000245e+00 2.411220751092158166e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.280000000000000249e+00 2.100760546784274344e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.284000000000000252e+00 1.745942197948535779e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.288000000000000256e+00 1.374092628828028117e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.292000000000000259e+00 1.012014658205558536e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.296000000000000263e+00 6.839056166420562770e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000266e+00 4.096312062773473205e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.304000000000000270e+00 2.034680410987609987e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.308000000000000274e+00 7.338270057201917640e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.311999999999999833e+00 2.086704833536700377e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.315999999999999837e+00 4.130310213224033825e-07 0.000000000000000000e+00 0.000000000000000000e+00
