# Dataset "Data 0" exported from GenX on Thu Jan 17 17:19:11 2019
# Column lables:
# x	I_simulated	I	error(I)
2.308000000000000274e+00 7.477174718930862468e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.311999999999999833e+00 2.124376673272469664e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.315999999999999837e+00 4.143780700686665480e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.319999999999999840e+00 1.253943956894017833e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.323999999999999844e+00 2.590035994915134499e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.327999999999999847e+00 4.254440039243735803e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.331999999999999851e+00 6.067290535842489877e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.335999999999999854e+00 7.852269096980286369e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.339999999999999858e+00 9.450320099862410966e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.343999999999999861e+00 1.073087803216902455e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.347999999999999865e+00 1.159988262454172687e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.351999999999999869e+00 1.200417923906770076e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.355999999999999872e+00 1.193223366666763287e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.359999999999999876e+00 1.141140366165449999e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.363999999999999879e+00 1.050227891164601388e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.367999999999999883e+00 9.290806812792030638e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.371999999999999886e+00 7.879050273788914640e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.375999999999999890e+00 6.375470174071637602e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.379999999999999893e+00 4.885590941006840990e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.383999999999999897e+00 3.503801784806344801e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.387999999999999901e+00 2.306882963302602119e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.391999999999999904e+00 1.349644675283469871e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.395999999999999908e+00 6.628466455282197404e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e+00 2.533502257541831521e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.403999999999999915e+00 1.062612517267440100e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.407999999999999918e+00 1.886669623265701637e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.411999999999999922e+00 4.544653592388535159e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.415999999999999925e+00 8.497364040644963868e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.419999999999999929e+00 1.318111687845196653e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.423999999999999932e+00 1.805657573290855306e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.427999999999999936e+00 2.264886625169109903e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.431999999999999940e+00 2.657640325859332959e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.435999999999999943e+00 2.956727577944934265e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.439999999999999947e+00 3.146342891212883626e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.443999999999999950e+00 3.221411156864761773e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.447999999999999954e+00 3.186100768130248794e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.451999999999999957e+00 3.051805390868753004e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.455999999999999961e+00 2.834913039130139973e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.459999999999999964e+00 2.554659912227542834e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.463999999999999968e+00 2.231310654811441923e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.467999999999999972e+00 1.884824931421018421e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.471999999999999975e+00 1.534073752700821432e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.475999999999999979e+00 1.196570555601060855e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.479999999999999982e+00 8.885943537238643041e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.483999999999999986e+00 6.255167091933901473e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.487999999999999989e+00 4.221096083135713522e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.491999999999999993e+00 2.926127463845814721e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.495999999999999996e+00 2.503772410069500575e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+00 3.069750008189816323e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.504000000000000004e+00 4.707613330673333815e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.508000000000000007e+00 7.449918626929854811e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.512000000000000011e+00 1.125710017171056923e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.516000000000000014e+00 1.599723664058439328e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.520000000000000018e+00 2.143064811271384071e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.524000000000000021e+00 2.720362313923835345e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.528000000000000025e+00 3.285545256318907460e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.532000000000000028e+00 3.784229455713941552e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.536000000000000032e+00 4.158021861492555840e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.540000000000000036e+00 4.350813425487822173e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.544000000000000039e+00 4.316931451138702459e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.548000000000000043e+00 4.030803173589096153e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.552000000000000046e+00 3.497562435778751059e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.556000000000000050e+00 2.763831714532661927e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000053e+00 1.927753406368991012e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.564000000000000057e+00 1.147246409649598570e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.568000000000000060e+00 6.454422410712523231e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.572000000000000064e+00 7.123195973350956398e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.576000000000000068e+00 1.701711352501974638e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.580000000000000071e+00 4.023100152918598114e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.584000000000000075e+00 8.127937229027663231e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.588000000000000078e+00 1.449059584437740016e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.592000000000000082e+00 2.358448181621074878e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.596000000000000085e+00 3.585423995322186260e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e+00 5.168538553266836181e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.604000000000000092e+00 7.137302214696133042e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.608000000000000096e+00 9.509155154203372548e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.612000000000000099e+00 1.228674121726176251e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.616000000000000103e+00 1.545568826782523506e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.620000000000000107e+00 1.898308446028747979e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.624000000000000110e+00 2.281681156576600186e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.628000000000000114e+00 2.688585513581107718e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.632000000000000117e+00 3.110165898243815613e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.636000000000000121e+00 3.536053118448807017e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.640000000000000124e+00 3.954704430478108205e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.644000000000000128e+00 4.353830789404419268e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.648000000000000131e+00 4.720893101107809394e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.652000000000000135e+00 5.043644061144478274e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.656000000000000139e+00 5.310688201413938086e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.660000000000000142e+00 5.512030330012504965e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.664000000000000146e+00 5.639581854683967544e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.668000000000000149e+00 5.687595628988171377e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.672000000000000153e+00 5.653002938789550508e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.676000000000000156e+00 5.535630923575661196e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.680000000000000160e+00 5.338284860394520385e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.684000000000000163e+00 5.066686988547965641e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.688000000000000167e+00 4.729271503326500765e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.692000000000000171e+00 4.336843525729566057e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.696000000000000174e+00 3.902117764618529927e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e+00 3.439159734114431146e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.704000000000000181e+00 2.962758312814035540e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.708000000000000185e+00 2.487762738088913363e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.712000000000000188e+00 2.028419516437182462e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.716000000000000192e+00 1.597745013651020551e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000195e+00 1.206967612908344879e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.724000000000000199e+00 8.650693819918262397e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.728000000000000203e+00 5.784513988801034078e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.732000000000000206e+00 3.507396011450982903e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.736000000000000210e+00 1.827397069301769808e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.740000000000000213e+00 7.254093575277867272e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.744000000000000217e+00 1.575950454976952217e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.748000000000000220e+00 5.904752874800228163e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.752000000000000224e+00 3.484378109320307355e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.756000000000000227e+00 9.333510561622687126e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.760000000000000231e+00 1.715983730375505355e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.764000000000000234e+00 2.598858252190530129e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.768000000000000238e+00 3.490220212327570958e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.772000000000000242e+00 4.308812073138586495e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.776000000000000245e+00 4.987764565873475979e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.780000000000000249e+00 5.477409350727918447e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.784000000000000252e+00 5.746889582782990492e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.788000000000000256e+00 5.784523927655240810e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.792000000000000259e+00 5.596959116174862791e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.796000000000000263e+00 5.207221203876588459e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000266e+00 4.651841580498980899e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.804000000000000270e+00 3.977286407957533846e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.808000000000000274e+00 3.235954431243548987e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.812000000000000277e+00 2.482026003532339565e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.816000000000000281e+00 1.767444933429205119e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.819999999999999840e+00 1.138294920768736066e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.823999999999999844e+00 6.317956605822123756e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.827999999999999847e+00 2.740930391207687511e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.831999999999999851e+00 7.895700474716012706e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.835999999999999854e+00 4.743408865021369954e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.839999999999999858e+00 1.684339100980040279e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.843999999999999861e+00 4.201650369308279125e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.847999999999999865e+00 7.722796298204624425e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.851999999999999869e+00 1.188542055288256489e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.855999999999999872e+00 1.629806865189166202e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.859999999999999876e+00 2.057077871490949159e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.863999999999999879e+00 2.434422970809758453e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.867999999999999883e+00 2.731538182344291104e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.871999999999999886e+00 2.925787242270483642e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.875999999999999890e+00 3.003587292153747225e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.879999999999999893e+00 2.961063232562992584e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.883999999999999897e+00 2.803949252893523259e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.887999999999999901e+00 2.546771791268907643e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.891999999999999904e+00 2.211399741179947753e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.895999999999999908e+00 1.825091516059701251e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.899999999999999911e+00 1.418201658444865211e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.903999999999999915e+00 1.021729918127255899e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.907999999999999918e+00 6.649019724271243000e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.911999999999999922e+00 3.729631037631395805e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.915999999999999925e+00 1.653450938444976094e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.919999999999999929e+00 5.433419457797288291e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.923999999999999932e+00 4.432694421840512719e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.927999999999999936e+00 1.317140541126591461e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.931999999999999940e+00 3.053841776407345997e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.935999999999999943e+00 5.477927376453266694e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.939999999999999947e+00 8.364995745755606413e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.943999999999999950e+00 1.146045967130027629e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.947999999999999954e+00 1.450018877701285959e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.951999999999999957e+00 1.723139559749262834e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.955999999999999961e+00 1.943215480427504008e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.959999999999999964e+00 2.092808459638981645e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.963999999999999968e+00 2.160496710179906274e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.967999999999999972e+00 2.141642005817451607e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.971999999999999975e+00 2.038612816749080196e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.975999999999999979e+00 1.860456845280377333e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.979999999999999982e+00 1.622058712042527242e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.983999999999999986e+00 1.342857402829073037e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.987999999999999989e+00 1.045230613714430857e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.991999999999999993e+00 7.526769679460849768e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.995999999999999996e+00 4.879405454781759651e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.712243883866073503e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.004000000000000004e+00 1.186306040737584930e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.008000000000000007e+00 4.094521634161163322e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.012000000000000011e+00 4.285762730780224514e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.016000000000000014e+00 1.226697193412380030e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.020000000000000018e+00 2.725109894468144165e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.024000000000000021e+00 4.790366740509098102e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.028000000000000025e+00 7.245486240015595124e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.032000000000000028e+00 9.884465578298389638e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.036000000000000032e+00 1.248892667143145979e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.040000000000000036e+00 1.484557184018719272e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.044000000000000039e+00 1.676307529039432307e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.048000000000000043e+00 1.808709319281168784e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.052000000000000046e+00 1.871223292369280462e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.056000000000000050e+00 1.859006795371385672e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.060000000000000053e+00 1.773259937563141501e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.064000000000000057e+00 1.621092351920421748e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.068000000000000060e+00 1.414923974880024938e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.072000000000000064e+00 1.171469456687756745e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.076000000000000068e+00 9.103879870057703506e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.080000000000000071e+00 6.527060132729610839e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.084000000000000075e+00 4.191375958522358062e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.088000000000000078e+00 2.284346856994540368e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.092000000000000082e+00 9.589687451222622880e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.096000000000000085e+00 3.215738930670539079e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000089e+00 4.234028879195236515e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.104000000000000092e+00 1.256546672590973256e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.108000000000000096e+00 2.754574461762566674e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.112000000000000099e+00 4.797796868422639062e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.116000000000000103e+00 7.222751263837757549e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.120000000000000107e+00 9.835166263502955028e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.124000000000000110e+00 1.242538979343809751e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.128000000000000114e+00 1.478507148497106103e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.132000000000000117e+00 1.672379013415594795e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.136000000000000121e+00 1.808431840018993999e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.140000000000000124e+00 1.875531978454109439e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.144000000000000128e+00 1.868046945303847241e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.148000000000000131e+00 1.786326571079662522e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.152000000000000135e+00 1.636713197278975309e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.156000000000000139e+00 1.431077450877223964e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.160000000000000142e+00 1.185913115700366843e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.164000000000000146e+00 9.210592219901146707e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.168000000000000149e+00 6.581470173378122830e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.172000000000000153e+00 4.188916627281948573e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.176000000000000156e+00 2.233615605330502361e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.180000000000000160e+00 8.836109315603711086e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.184000000000000163e+00 2.605492814532788551e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.188000000000000167e+00 4.294442542259661413e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.192000000000000171e+00 1.392803333594986592e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.196000000000000174e+00 3.089628329243859713e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000178e+00 5.399425715959605879e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.204000000000000181e+00 8.150974617607765736e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.208000000000000185e+00 1.113522678944532948e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.212000000000000188e+00 1.412138369460717138e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.216000000000000192e+00 1.687493638052249252e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.220000000000000195e+00 1.917628495819626469e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.224000000000000199e+00 2.083848998220921451e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.228000000000000203e+00 2.172275403395580151e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.232000000000000206e+00 2.175038613314246220e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.236000000000000210e+00 2.091025385894813274e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.240000000000000213e+00 1.926106038983199420e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.244000000000000217e+00 1.692817198974331706e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.248000000000000220e+00 1.409513719745634926e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.252000000000000224e+00 1.099045108772343155e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.256000000000000227e+00 7.870495246762093523e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.260000000000000231e+00 4.999897422752233387e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.264000000000000234e+00 2.630779345186683318e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.268000000000000238e+00 9.824783291088386188e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.272000000000000242e+00 2.233270705088280317e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.276000000000000245e+00 4.559542472445592208e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.280000000000000249e+00 1.707332927598469494e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.284000000000000252e+00 3.924469799813092868e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.288000000000000256e+00 6.976219002169093520e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.292000000000000259e+00 1.066124907306027584e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.296000000000000263e+00 1.472172346726177269e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000266e+00 1.886180897720897344e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.304000000000000270e+00 2.276973602428428384e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.308000000000000274e+00 2.614183037721942105e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.312000000000000277e+00 2.870674183257394875e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.316000000000000281e+00 3.024802850570552622e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.320000000000000284e+00 3.062332340454831421e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.324000000000000288e+00 2.977851102867163803e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.328000000000000291e+00 2.775566436366338485e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.332000000000000295e+00 2.469391639640191013e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.335999999999999854e+00 2.082293709165812439e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.339999999999999858e+00 1.644922276950632739e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.343999999999999861e+00 1.193594257256079954e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.347999999999999865e+00 7.677587747380839250e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.351999999999999869e+00 4.071096940592960534e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.355999999999999872e+00 1.485452012225849685e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.359999999999999876e+00 2.319280047540111523e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.363999999999999879e+00 5.372205166989224681e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.367999999999999883e+00 2.521556549859681648e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.371999999999999886e+00 6.183624547997906213e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.375999999999999890e+00 1.139375034679888945e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.379999999999999893e+00 1.789622276491707395e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.383999999999999897e+00 2.532106882585058075e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.387999999999999901e+00 3.320493373009264390e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.391999999999999904e+00 4.102007797876832328e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.395999999999999908e+00 4.820990741992801497e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.399999999999999911e+00 5.422894296807058087e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.403999999999999915e+00 5.858475155542850035e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.407999999999999918e+00 6.087912693324592817e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.411999999999999922e+00 6.084574695442315046e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.415999999999999925e+00 5.838165066978174205e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.419999999999999929e+00 5.357017021853778901e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.423999999999999932e+00 4.669340409962237755e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.427999999999999936e+00 3.823290464923960924e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.431999999999999940e+00 2.885793927886264360e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.435999999999999943e+00 1.940143131181986018e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.439999999999999947e+00 1.082444678228354317e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.443999999999999950e+00 4.170821326333604363e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.447999999999999954e+00 5.141704423060892452e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.451999999999999957e+00 9.000550527055460181e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.455999999999999961e+00 6.286447268204043894e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.459999999999999964e+00 1.748583240700828131e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.463999999999999968e+00 3.511227750536838067e-05 0.000000000000000000e+00 0.000000000000000000e+00
